timestamp,hour,minute,day_of_week,is_weekend,ns_vehicle_count,ew_vehicle_count
2025-01-06 22:25:00,22,25,0,0,5,1
2025-01-06 22:30:00,22,30,0,0,13,12
2025-01-06 22:35:00,22,35,0,0,8,14
2025-01-06 22:40:00,22,40,0,0,0,8
2025-01-06 22:45:00,22,45,0,0,12,2
2025-01-06 22:50:00,22,50,0,0,6,5
2025-01-06 22:55:00,22,55,0,0,8,6
2025-01-06 23:00:00,23,0,0,0,10,8
2025-01-06 23:05:00,23,5,0,0,9,6
2025-01-06 23:10:00,23,10,0,0,11,7
2025-01-06 23:15:00,23,15,0,0,6,6
2025-01-06 23:20:00,23,20,0,0,10,7
2025-01-06 23:25:00,23,25,0,0,7,4
2025-01-06 23:30:00,23,30,0,0,11,5
2025-01-06 23:35:00,23,35,0,0,11,4
2025-01-06 23:40:00,23,40,0,0,4,14
2025-01-06 23:45:00,23,45,0,0,12,12
2025-01-06 23:50:00,23,50,0,0,6,8
2025-01-06 23:55:00,23,55,0,0,11,11
2025-01-07 00:00:00,0,0,1,0,9,9
2025-01-07 00:05:00,0,5,1,0,15,7
2025-01-07 00:10:00,0,10,1,0,7,0
2025-01-07 00:15:00,0,15,1,0,7,5
2025-01-07 00:20:00,0,20,1,0,8,5
2025-01-07 00:25:00,0,25,1,0,7,1
2025-01-07 00:30:00,0,30,1,0,11,0
2025-01-07 00:35:00,0,35,1,0,2,8
2025-01-07 00:40:00,0,40,1,0,4,7
2025-01-07 00:45:00,0,45,1,0,4,1
2025-01-07 00:50:00,0,50,1,0,12,3
2025-01-07 00:55:00,0,55,1,0,15,11
2025-01-07 01:00:00,1,0,1,0,8,2
2025-01-07 01:05:00,1,5,1,0,7,7
2025-01-07 01:10:00,1,10,1,0,8,5
2025-01-07 01:15:00,1,15,1,0,13,8
2025-01-07 01:20:00,1,20,1,0,4,3
2025-01-07 01:25:00,1,25,1,0,9,6
2025-01-07 01:30:00,1,30,1,0,12,7
2025-01-07 01:35:00,1,35,1,0,10,7
2025-01-07 01:40:00,1,40,1,0,9,6
2025-01-07 01:45:00,1,45,1,0,12,7
2025-01-07 01:50:00,1,50,1,0,0,15
2025-01-07 01:55:00,1,55,1,0,11,16
2025-01-07 02:00:00,2,0,1,0,5,3
2025-01-07 02:05:00,2,5,1,0,1,0
2025-01-07 02:10:00,2,10,1,0,10,8
2025-01-07 02:15:00,2,15,1,0,14,7
2025-01-07 02:20:00,2,20,1,0,7,10
2025-01-07 02:25:00,2,25,1,0,12,7
2025-01-07 02:30:00,2,30,1,0,14,6
2025-01-07 02:35:00,2,35,1,0,13,11
2025-01-07 02:40:00,2,40,1,0,15,11
2025-01-07 02:45:00,2,45,1,0,11,1
2025-01-07 02:50:00,2,50,1,0,8,3
2025-01-07 02:55:00,2,55,1,0,2,6
2025-01-07 03:00:00,3,0,1,0,7,6
2025-01-07 03:05:00,3,5,1,0,5,5
2025-01-07 03:10:00,3,10,1,0,17,8
2025-01-07 03:15:00,3,15,1,0,8,10
2025-01-07 03:20:00,3,20,1,0,9,13
2025-01-07 03:25:00,3,25,1,0,11,9
2025-01-07 03:30:00,3,30,1,0,9,3
2025-01-07 03:35:00,3,35,1,0,15,6
2025-01-07 03:40:00,3,40,1,0,6,6
2025-01-07 03:45:00,3,45,1,0,9,9
2025-01-07 03:50:00,3,50,1,0,6,8
2025-01-07 03:55:00,3,55,1,0,4,15
2025-01-07 04:00:00,4,0,1,0,7,5
2025-01-07 04:05:00,4,5,1,0,9,8
2025-01-07 04:10:00,4,10,1,0,8,16
2025-01-07 04:15:00,4,15,1,0,7,5
2025-01-07 04:20:00,4,20,1,0,4,8
2025-01-07 04:25:00,4,25,1,0,10,4
2025-01-07 04:30:00,4,30,1,0,4,8
2025-01-07 04:35:00,4,35,1,0,14,5
2025-01-07 04:40:00,4,40,1,0,11,12
2025-01-07 04:45:00,4,45,1,0,6,9
2025-01-07 04:50:00,4,50,1,0,11,5
2025-01-07 04:55:00,4,55,1,0,9,12
2025-01-07 05:00:00,5,0,1,0,14,10
2025-01-07 05:05:00,5,5,1,0,19,14
2025-01-07 05:10:00,5,10,1,0,6,6
2025-01-07 05:15:00,5,15,1,0,15,12
2025-01-07 05:20:00,5,20,1,0,15,14
2025-01-07 05:25:00,5,25,1,0,19,10
2025-01-07 05:30:00,5,30,1,0,18,7
2025-01-07 05:35:00,5,35,1,0,15,13
2025-01-07 05:40:00,5,40,1,0,17,18
2025-01-07 05:45:00,5,45,1,0,16,19
2025-01-07 05:50:00,5,50,1,0,25,13
2025-01-07 05:55:00,5,55,1,0,21,10
2025-01-07 06:00:00,6,0,1,0,30,15
2025-01-07 06:05:00,6,5,1,0,23,15
2025-01-07 06:10:00,6,10,1,0,22,20
2025-01-07 06:15:00,6,15,1,0,20,18
2025-01-07 06:20:00,6,20,1,0,20,16
2025-01-07 06:25:00,6,25,1,0,22,25
2025-01-07 06:30:00,6,30,1,0,30,22
2025-01-07 06:35:00,6,35,1,0,32,24
2025-01-07 06:40:00,6,40,1,0,25,16
2025-01-07 06:45:00,6,45,1,0,36,14
2025-01-07 06:50:00,6,50,1,0,32,19
2025-01-07 06:55:00,6,55,1,0,36,23
2025-01-07 07:00:00,7,0,1,0,42,28
2025-01-07 07:05:00,7,5,1,0,41,17
2025-01-07 07:10:00,7,10,1,0,37,34
2025-01-07 07:15:00,7,15,1,0,35,29
2025-01-07 07:20:00,7,20,1,0,31,34
2025-01-07 07:25:00,7,25,1,0,38,26
2025-01-07 07:30:00,7,30,1,0,40,32
2025-01-07 07:35:00,7,35,1,0,38,30
2025-01-07 07:40:00,7,40,1,0,42,34
2025-01-07 07:45:00,7,45,1,0,43,30
2025-01-07 07:50:00,7,50,1,0,42,33
2025-01-07 07:55:00,7,55,1,0,40,35
2025-01-07 08:00:00,8,0,1,0,44,28
2025-01-07 08:05:00,8,5,1,0,45,32
2025-01-07 08:10:00,8,10,1,0,38,23
2025-01-07 08:15:00,8,15,1,0,48,33
2025-01-07 08:20:00,8,20,1,0,42,38
2025-01-07 08:25:00,8,25,1,0,42,25
2025-01-07 08:30:00,8,30,1,0,44,29
2025-01-07 08:35:00,8,35,1,0,41,33
2025-01-07 08:40:00,8,40,1,0,44,29
2025-01-07 08:45:00,8,45,1,0,40,29
2025-01-07 08:50:00,8,50,1,0,36,26
2025-01-07 08:55:00,8,55,1,0,38,25
2025-01-07 09:00:00,9,0,1,0,31,26
2025-01-07 09:05:00,9,5,1,0,35,25
2025-01-07 09:10:00,9,10,1,0,34,20
2025-01-07 09:15:00,9,15,1,0,32,23
2025-01-07 09:20:00,9,20,1,0,31,29
2025-01-07 09:25:00,9,25,1,0,23,20
2025-01-07 09:30:00,9,30,1,0,27,16
2025-01-07 09:35:00,9,35,1,0,28,20
2025-01-07 09:40:00,9,40,1,0,28,17
2025-01-07 09:45:00,9,45,1,0,22,13
2025-01-07 09:50:00,9,50,1,0,30,18
2025-01-07 09:55:00,9,55,1,0,20,14
2025-01-07 10:00:00,10,0,1,0,26,14
2025-01-07 10:05:00,10,5,1,0,23,16
2025-01-07 10:10:00,10,10,1,0,18,9
2025-01-07 10:15:00,10,15,1,0,27,7
2025-01-07 10:20:00,10,20,1,0,14,16
2025-01-07 10:25:00,10,25,1,0,21,5
2025-01-07 10:30:00,10,30,1,0,21,9
2025-01-07 10:35:00,10,35,1,0,13,5
2025-01-07 10:40:00,10,40,1,0,21,9
2025-01-07 10:45:00,10,45,1,0,14,13
2025-01-07 10:50:00,10,50,1,0,15,11
2025-01-07 10:55:00,10,55,1,0,15,20
2025-01-07 11:00:00,11,0,1,0,13,14
2025-01-07 11:05:00,11,5,1,0,16,6
2025-01-07 11:10:00,11,10,1,0,15,4
2025-01-07 11:15:00,11,15,1,0,5,20
2025-01-07 11:20:00,11,20,1,0,17,13
2025-01-07 11:25:00,11,25,1,0,5,11
2025-01-07 11:30:00,11,30,1,0,15,9
2025-01-07 11:35:00,11,35,1,0,15,10
2025-01-07 11:40:00,11,40,1,0,6,2
2025-01-07 11:45:00,11,45,1,0,9,9
2025-01-07 11:50:00,11,50,1,0,6,9
2025-01-07 11:55:00,11,55,1,0,9,5
2025-01-07 12:00:00,12,0,1,0,9,6
2025-01-07 12:05:00,12,5,1,0,13,15
2025-01-07 12:10:00,12,10,1,0,16,8
2025-01-07 12:15:00,12,15,1,0,16,17
2025-01-07 12:20:00,12,20,1,0,8,2
2025-01-07 12:25:00,12,25,1,0,10,7
2025-01-07 12:30:00,12,30,1,0,4,3
2025-01-07 12:35:00,12,35,1,0,8,5
2025-01-07 12:40:00,12,40,1,0,15,7
2025-01-07 12:45:00,12,45,1,0,18,12
2025-01-07 12:50:00,12,50,1,0,7,12
2025-01-07 12:55:00,12,55,1,0,10,8
2025-01-07 13:00:00,13,0,1,0,12,3
2025-01-07 13:05:00,13,5,1,0,14,18
2025-01-07 13:10:00,13,10,1,0,10,11
2025-01-07 13:15:00,13,15,1,0,15,8
2025-01-07 13:20:00,13,20,1,0,12,15
2025-01-07 13:25:00,13,25,1,0,14,15
2025-01-07 13:30:00,13,30,1,0,17,13
2025-01-07 13:35:00,13,35,1,0,15,16
2025-01-07 13:40:00,13,40,1,0,14,11
2025-01-07 13:45:00,13,45,1,0,16,20
2025-01-07 13:50:00,13,50,1,0,16,13
2025-01-07 13:55:00,13,55,1,0,16,16
2025-01-07 14:00:00,14,0,1,0,17,22
2025-01-07 14:05:00,14,5,1,0,25,25
2025-01-07 14:10:00,14,10,1,0,21,27
2025-01-07 14:15:00,14,15,1,0,18,26
2025-01-07 14:20:00,14,20,1,0,23,21
2025-01-07 14:25:00,14,25,1,0,20,17
2025-01-07 14:30:00,14,30,1,0,26,30
2025-01-07 14:35:00,14,35,1,0,24,31
2025-01-07 14:40:00,14,40,1,0,23,24
2025-01-07 14:45:00,14,45,1,0,26,31
2025-01-07 14:50:00,14,50,1,0,18,27
2025-01-07 14:55:00,14,55,1,0,21,35
2025-01-07 15:00:00,15,0,1,0,21,28
2025-01-07 15:05:00,15,5,1,0,28,39
2025-01-07 15:10:00,15,10,1,0,35,35
2025-01-07 15:15:00,15,15,1,0,37,40
2025-01-07 15:20:00,15,20,1,0,32,32
2025-01-07 15:25:00,15,25,1,0,32,37
2025-01-07 15:30:00,15,30,1,0,23,32
2025-01-07 15:35:00,15,35,1,0,29,41
2025-01-07 15:40:00,15,40,1,0,29,42
2025-01-07 15:45:00,15,45,1,0,30,48
2025-01-07 15:50:00,15,50,1,0,33,42
2025-01-07 15:55:00,15,55,1,0,32,43
2025-01-07 16:00:00,16,0,1,0,27,39
2025-01-07 16:05:00,16,5,1,0,38,44
2025-01-07 16:10:00,16,10,1,0,31,41
2025-01-07 16:15:00,16,15,1,0,37,44
2025-01-07 16:20:00,16,20,1,0,45,45
2025-01-07 16:25:00,16,25,1,0,33,43
2025-01-07 16:30:00,16,30,1,0,27,45
2025-01-07 16:35:00,16,35,1,0,36,44
2025-01-07 16:40:00,16,40,1,0,42,44
2025-01-07 16:45:00,16,45,1,0,46,50
2025-01-07 16:50:00,16,50,1,0,33,47
2025-01-07 16:55:00,16,55,1,0,40,47
2025-01-07 17:00:00,17,0,1,0,36,40
2025-01-07 17:05:00,17,5,1,0,38,48
2025-01-07 17:10:00,17,10,1,0,48,48
2025-01-07 17:15:00,17,15,1,0,32,44
2025-01-07 17:20:00,17,20,1,0,39,54
2025-01-07 17:25:00,17,25,1,0,39,36
2025-01-07 17:30:00,17,30,1,0,41,48
2025-01-07 17:35:00,17,35,1,0,37,47
2025-01-07 17:40:00,17,40,1,0,38,46
2025-01-07 17:45:00,17,45,1,0,34,44
2025-01-07 17:50:00,17,50,1,0,37,45
2025-01-07 17:55:00,17,55,1,0,34,45
2025-01-07 18:00:00,18,0,1,0,37,38
2025-01-07 18:05:00,18,5,1,0,32,42
2025-01-07 18:10:00,18,10,1,0,35,39
2025-01-07 18:15:00,18,15,1,0,33,35
2025-01-07 18:20:00,18,20,1,0,37,41
2025-01-07 18:25:00,18,25,1,0,31,35
2025-01-07 18:30:00,18,30,1,0,24,30
2025-01-07 18:35:00,18,35,1,0,35,33
2025-01-07 18:40:00,18,40,1,0,26,31
2025-01-07 18:45:00,18,45,1,0,26,37
2025-01-07 18:50:00,18,50,1,0,25,33
2025-01-07 18:55:00,18,55,1,0,32,37
2025-01-07 19:00:00,19,0,1,0,18,28
2025-01-07 19:05:00,19,5,1,0,38,33
2025-01-07 19:10:00,19,10,1,0,29,40
2025-01-07 19:15:00,19,15,1,0,25,29
2025-01-07 19:20:00,19,20,1,0,23,30
2025-01-07 19:25:00,19,25,1,0,24,28
2025-01-07 19:30:00,19,30,1,0,24,19
2025-01-07 19:35:00,19,35,1,0,24,26
2025-01-07 19:40:00,19,40,1,0,23,24
2025-01-07 19:45:00,19,45,1,0,20,21
2025-01-07 19:50:00,19,50,1,0,18,17
2025-01-07 19:55:00,19,55,1,0,18,23
2025-01-07 20:00:00,20,0,1,0,17,15
2025-01-07 20:05:00,20,5,1,0,22,27
2025-01-07 20:10:00,20,10,1,0,19,18
2025-01-07 20:15:00,20,15,1,0,4,12
2025-01-07 20:20:00,20,20,1,0,18,14
2025-01-07 20:25:00,20,25,1,0,16,14
2025-01-07 20:30:00,20,30,1,0,14,24
2025-01-07 20:35:00,20,35,1,0,12,10
2025-01-07 20:40:00,20,40,1,0,18,13
2025-01-07 20:45:00,20,45,1,0,17,11
2025-01-07 20:50:00,20,50,1,0,10,14
2025-01-07 20:55:00,20,55,1,0,14,10
2025-01-07 21:00:00,21,0,1,0,8,7
2025-01-07 21:05:00,21,5,1,0,6,10
2025-01-07 21:10:00,21,10,1,0,9,9
2025-01-07 21:15:00,21,15,1,0,15,8
2025-01-07 21:20:00,21,20,1,0,15,8
2025-01-07 21:25:00,21,25,1,0,13,14
2025-01-07 21:30:00,21,30,1,0,13,8
2025-01-07 21:35:00,21,35,1,0,12,4
2025-01-07 21:40:00,21,40,1,0,7,7
2025-01-07 21:45:00,21,45,1,0,12,9
2025-01-07 21:50:00,21,50,1,0,13,3
2025-01-07 21:55:00,21,55,1,0,12,14
2025-01-07 22:00:00,22,0,1,0,14,11
2025-01-07 22:05:00,22,5,1,0,12,13
2025-01-07 22:10:00,22,10,1,0,10,9
2025-01-07 22:15:00,22,15,1,0,13,0
2025-01-07 22:20:00,22,20,1,0,9,13
2025-01-07 22:25:00,22,25,1,0,5,4
2025-01-07 22:30:00,22,30,1,0,8,4
2025-01-07 22:35:00,22,35,1,0,6,7
2025-01-07 22:40:00,22,40,1,0,6,12
2025-01-07 22:45:00,22,45,1,0,8,11
2025-01-07 22:50:00,22,50,1,0,5,10
2025-01-07 22:55:00,22,55,1,0,7,5
2025-01-07 23:00:00,23,0,1,0,1,5
2025-01-07 23:05:00,23,5,1,0,9,8
2025-01-07 23:10:00,23,10,1,0,8,6
2025-01-07 23:15:00,23,15,1,0,5,10
2025-01-07 23:20:00,23,20,1,0,11,10
2025-01-07 23:25:00,23,25,1,0,12,9
2025-01-07 23:30:00,23,30,1,0,2,0
2025-01-07 23:35:00,23,35,1,0,5,7
2025-01-07 23:40:00,23,40,1,0,5,6
2025-01-07 23:45:00,23,45,1,0,4,7
2025-01-07 23:50:00,23,50,1,0,11,3
2025-01-07 23:55:00,23,55,1,0,7,1
2025-01-08 00:00:00,0,0,2,0,7,8
2025-01-08 00:05:00,0,5,2,0,0,5
2025-01-08 00:10:00,0,10,2,0,11,8
2025-01-08 00:15:00,0,15,2,0,3,3
2025-01-08 00:20:00,0,20,2,0,8,12
2025-01-08 00:25:00,0,25,2,0,9,10
2025-01-08 00:30:00,0,30,2,0,13,7
2025-01-08 00:35:00,0,35,2,0,3,5
2025-01-08 00:40:00,0,40,2,0,0,9
2025-01-08 00:45:00,0,45,2,0,9,8
2025-01-08 00:50:00,0,50,2,0,15,7
2025-01-08 00:55:00,0,55,2,0,13,10
2025-01-08 01:00:00,1,0,2,0,9,12
2025-01-08 01:05:00,1,5,2,0,6,1
2025-01-08 01:10:00,1,10,2,0,11,2
2025-01-08 01:15:00,1,15,2,0,4,3
2025-01-08 01:20:00,1,20,2,0,10,0
2025-01-08 01:25:00,1,25,2,0,10,6
2025-01-08 01:30:00,1,30,2,0,12,8
2025-01-08 01:35:00,1,35,2,0,19,6
2025-01-08 01:40:00,1,40,2,0,10,4
2025-01-08 01:45:00,1,45,2,0,6,11
2025-01-08 01:50:00,1,50,2,0,8,7
2025-01-08 01:55:00,1,55,2,0,1,7
2025-01-08 02:00:00,2,0,2,0,5,11
2025-01-08 02:05:00,2,5,2,0,6,6
2025-01-08 02:10:00,2,10,2,0,6,14
2025-01-08 02:15:00,2,15,2,0,9,4
2025-01-08 02:20:00,2,20,2,0,5,14
2025-01-08 02:25:00,2,25,2,0,13,2
2025-01-08 02:30:00,2,30,2,0,8,8
2025-01-08 02:35:00,2,35,2,0,8,3
2025-01-08 02:40:00,2,40,2,0,7,11
2025-01-08 02:45:00,2,45,2,0,9,4
2025-01-08 02:50:00,2,50,2,0,11,7
2025-01-08 02:55:00,2,55,2,0,5,3
2025-01-08 03:00:00,3,0,2,0,6,10
2025-01-08 03:05:00,3,5,2,0,7,3
2025-01-08 03:10:00,3,10,2,0,3,13
2025-01-08 03:15:00,3,15,2,0,5,2
2025-01-08 03:20:00,3,20,2,0,6,1
2025-01-08 03:25:00,3,25,2,0,12,10
2025-01-08 03:30:00,3,30,2,0,9,4
2025-01-08 03:35:00,3,35,2,0,9,6
2025-01-08 03:40:00,3,40,2,0,12,5
2025-01-08 03:45:00,3,45,2,0,8,1
2025-01-08 03:50:00,3,50,2,0,10,6
2025-01-08 03:55:00,3,55,2,0,8,12
2025-01-08 04:00:00,4,0,2,0,10,11
2025-01-08 04:05:00,4,5,2,0,7,8
2025-01-08 04:10:00,4,10,2,0,0,11
2025-01-08 04:15:00,4,15,2,0,9,3
2025-01-08 04:20:00,4,20,2,0,15,6
2025-01-08 04:25:00,4,25,2,0,14,9
2025-01-08 04:30:00,4,30,2,0,14,7
2025-01-08 04:35:00,4,35,2,0,16,7
2025-01-08 04:40:00,4,40,2,0,11,3
2025-01-08 04:45:00,4,45,2,0,12,0
2025-01-08 04:50:00,4,50,2,0,9,12
2025-01-08 04:55:00,4,55,2,0,11,10
2025-01-08 05:00:00,5,0,2,0,15,13
2025-01-08 05:05:00,5,5,2,0,18,8
2025-01-08 05:10:00,5,10,2,0,13,7
2025-01-08 05:15:00,5,15,2,0,13,11
2025-01-08 05:20:00,5,20,2,0,15,15
2025-01-08 05:25:00,5,25,2,0,18,11
2025-01-08 05:30:00,5,30,2,0,11,15
2025-01-08 05:35:00,5,35,2,0,8,9
2025-01-08 05:40:00,5,40,2,0,16,13
2025-01-08 05:45:00,5,45,2,0,14,14
2025-01-08 05:50:00,5,50,2,0,18,20
2025-01-08 05:55:00,5,55,2,0,21,16
2025-01-08 06:00:00,6,0,2,0,21,23
2025-01-08 06:05:00,6,5,2,0,29,12
2025-01-08 06:10:00,6,10,2,0,26,18
2025-01-08 06:15:00,6,15,2,0,27,19
2025-01-08 06:20:00,6,20,2,0,29,22
2025-01-08 06:25:00,6,25,2,0,23,17
2025-01-08 06:30:00,6,30,2,0,33,28
2025-01-08 06:35:00,6,35,2,0,30,22
2025-01-08 06:40:00,6,40,2,0,34,18
2025-01-08 06:45:00,6,45,2,0,28,24
2025-01-08 06:50:00,6,50,2,0,28,23
2025-01-08 06:55:00,6,55,2,0,38,36
2025-01-08 07:00:00,7,0,2,0,38,30
2025-01-08 07:05:00,7,5,2,0,33,27
2025-01-08 07:10:00,7,10,2,0,35,27
2025-01-08 07:15:00,7,15,2,0,43,32
2025-01-08 07:20:00,7,20,2,0,35,33
2025-01-08 07:25:00,7,25,2,0,47,18
2025-01-08 07:30:00,7,30,2,0,38,32
2025-01-08 07:35:00,7,35,2,0,44,30
2025-01-08 07:40:00,7,40,2,0,41,25
2025-01-08 07:45:00,7,45,2,0,45,34
2025-01-08 07:50:00,7,50,2,0,41,40
2025-01-08 07:55:00,7,55,2,0,42,33
2025-01-08 08:00:00,8,0,2,0,43,35
2025-01-08 08:05:00,8,5,2,0,39,38
2025-01-08 08:10:00,8,10,2,0,46,28
2025-01-08 08:15:00,8,15,2,0,40,23
2025-01-08 08:20:00,8,20,2,0,41,33
2025-01-08 08:25:00,8,25,2,0,38,29
2025-01-08 08:30:00,8,30,2,0,31,24
2025-01-08 08:35:00,8,35,2,0,40,29
2025-01-08 08:40:00,8,40,2,0,49,32
2025-01-08 08:45:00,8,45,2,0,42,27
2025-01-08 08:50:00,8,50,2,0,38,24
2025-01-08 08:55:00,8,55,2,0,36,26
2025-01-08 09:00:00,9,0,2,0,36,26
2025-01-08 09:05:00,9,5,2,0,37,18
2025-01-08 09:10:00,9,10,2,0,29,24
2025-01-08 09:15:00,9,15,2,0,37,18
2025-01-08 09:20:00,9,20,2,0,34,26
2025-01-08 09:25:00,9,25,2,0,33,16
2025-01-08 09:30:00,9,30,2,0,31,25
2025-01-08 09:35:00,9,35,2,0,28,19
2025-01-08 09:40:00,9,40,2,0,30,17
2025-01-08 09:45:00,9,45,2,0,28,20
2025-01-08 09:50:00,9,50,2,0,23,14
2025-01-08 09:55:00,9,55,2,0,21,18
2025-01-08 10:00:00,10,0,2,0,23,13
2025-01-08 10:05:00,10,5,2,0,28,13
2025-01-08 10:10:00,10,10,2,0,15,17
2025-01-08 10:15:00,10,15,2,0,14,10
2025-01-08 10:20:00,10,20,2,0,19,9
2025-01-08 10:25:00,10,25,2,0,18,14
2025-01-08 10:30:00,10,30,2,0,18,12
2025-01-08 10:35:00,10,35,2,0,17,13
2025-01-08 10:40:00,10,40,2,0,15,13
2025-01-08 10:45:00,10,45,2,0,21,11
2025-01-08 10:50:00,10,50,2,0,8,13
2025-01-08 10:55:00,10,55,2,0,10,11
2025-01-08 11:00:00,11,0,2,0,13,2
2025-01-08 11:05:00,11,5,2,0,6,3
2025-01-08 11:10:00,11,10,2,0,11,17
2025-01-08 11:15:00,11,15,2,0,18,9
2025-01-08 11:20:00,11,20,2,0,12,13
2025-01-08 11:25:00,11,25,2,0,12,7
2025-01-08 11:30:00,11,30,2,0,6,8
2025-01-08 11:35:00,11,35,2,0,8,7
2025-01-08 11:40:00,11,40,2,0,9,18
2025-01-08 11:45:00,11,45,2,0,9,9
2025-01-08 11:50:00,11,50,2,0,16,6
2025-01-08 11:55:00,11,55,2,0,13,2
2025-01-08 12:00:00,12,0,2,0,6,16
2025-01-08 12:05:00,12,5,2,0,11,8
2025-01-08 12:10:00,12,10,2,0,12,12
2025-01-08 12:15:00,12,15,2,0,15,12
2025-01-08 12:20:00,12,20,2,0,17,7
2025-01-08 12:25:00,12,25,2,0,7,12
2025-01-08 12:30:00,12,30,2,0,8,7
2025-01-08 12:35:00,12,35,2,0,6,6
2025-01-08 12:40:00,12,40,2,0,10,15
2025-01-08 12:45:00,12,45,2,0,13,10
2025-01-08 12:50:00,12,50,2,0,16,13
2025-01-08 12:55:00,12,55,2,0,12,13
2025-01-08 13:00:00,13,0,2,0,11,14
2025-01-08 13:05:00,13,5,2,0,13,6
2025-01-08 13:10:00,13,10,2,0,10,10
2025-01-08 13:15:00,13,15,2,0,22,12
2025-01-08 13:20:00,13,20,2,0,7,10
2025-01-08 13:25:00,13,25,2,0,15,16
2025-01-08 13:30:00,13,30,2,0,23,19
2025-01-08 13:35:00,13,35,2,0,15,21
2025-01-08 13:40:00,13,40,2,0,15,15
2025-01-08 13:45:00,13,45,2,0,15,18
2025-01-08 13:50:00,13,50,2,0,16,19
2025-01-08 13:55:00,13,55,2,0,23,21
2025-01-08 14:00:00,14,0,2,0,9,15
2025-01-08 14:05:00,14,5,2,0,25,27
2025-01-08 14:10:00,14,10,2,0,13,24
2025-01-08 14:15:00,14,15,2,0,19,25
2025-01-08 14:20:00,14,20,2,0,19,27
2025-01-08 14:25:00,14,25,2,0,23,26
2025-01-08 14:30:00,14,30,2,0,15,20
2025-01-08 14:35:00,14,35,2,0,24,25
2025-01-08 14:40:00,14,40,2,0,31,20
2025-01-08 14:45:00,14,45,2,0,18,29
2025-01-08 14:50:00,14,50,2,0,25,28
2025-01-08 14:55:00,14,55,2,0,23,29
2025-01-08 15:00:00,15,0,2,0,28,35
2025-01-08 15:05:00,15,5,2,0,27,29
2025-01-08 15:10:00,15,10,2,0,25,31
2025-01-08 15:15:00,15,15,2,0,30,33
2025-01-08 15:20:00,15,20,2,0,36,27
2025-01-08 15:25:00,15,25,2,0,29,34
2025-01-08 15:30:00,15,30,2,0,34,26
2025-01-08 15:35:00,15,35,2,0,26,35
2025-01-08 15:40:00,15,40,2,0,28,41
2025-01-08 15:45:00,15,45,2,0,35,41
2025-01-08 15:50:00,15,50,2,0,39,37
2025-01-08 15:55:00,15,55,2,0,35,41
2025-01-08 16:00:00,16,0,2,0,33,37
2025-01-08 16:05:00,16,5,2,0,35,42
2025-01-08 16:10:00,16,10,2,0,31,54
2025-01-08 16:15:00,16,15,2,0,38,51
2025-01-08 16:20:00,16,20,2,0,40,44
2025-01-08 16:25:00,16,25,2,0,35,45
2025-01-08 16:30:00,16,30,2,0,35,41
2025-01-08 16:35:00,16,35,2,0,38,42
2025-01-08 16:40:00,16,40,2,0,36,47
2025-01-08 16:45:00,16,45,2,0,38,44
2025-01-08 16:50:00,16,50,2,0,46,49
2025-01-08 16:55:00,16,55,2,0,37,52
2025-01-08 17:00:00,17,0,2,0,37,47
2025-01-08 17:05:00,17,5,2,0,35,46
2025-01-08 17:10:00,17,10,2,0,41,39
2025-01-08 17:15:00,17,15,2,0,37,49
2025-01-08 17:20:00,17,20,2,0,35,41
2025-01-08 17:25:00,17,25,2,0,43,43
2025-01-08 17:30:00,17,30,2,0,43,49
2025-01-08 17:35:00,17,35,2,0,34,48
2025-01-08 17:40:00,17,40,2,0,29,42
2025-01-08 17:45:00,17,45,2,0,40,42
2025-01-08 17:50:00,17,50,2,0,33,40
2025-01-08 17:55:00,17,55,2,0,38,37
2025-01-08 18:00:00,18,0,2,0,27,39
2025-01-08 18:05:00,18,5,2,0,37,34
2025-01-08 18:10:00,18,10,2,0,28,42
2025-01-08 18:15:00,18,15,2,0,36,40
2025-01-08 18:20:00,18,20,2,0,32,40
2025-01-08 18:25:00,18,25,2,0,28,33
2025-01-08 18:30:00,18,30,2,0,29,31
2025-01-08 18:35:00,18,35,2,0,33,35
2025-01-08 18:40:00,18,40,2,0,30,35
2025-01-08 18:45:00,18,45,2,0,31,33
2025-01-08 18:50:00,18,50,2,0,36,31
2025-01-08 18:55:00,18,55,2,0,21,38
2025-01-08 19:00:00,19,0,2,0,33,32
2025-01-08 19:05:00,19,5,2,0,26,37
2025-01-08 19:10:00,19,10,2,0,21,33
2025-01-08 19:15:00,19,15,2,0,19,34
2025-01-08 19:20:00,19,20,2,0,22,22
2025-01-08 19:25:00,19,25,2,0,26,28
2025-01-08 19:30:00,19,30,2,0,21,23
2025-01-08 19:35:00,19,35,2,0,27,17
2025-01-08 19:40:00,19,40,2,0,15,28
2025-01-08 19:45:00,19,45,2,0,20,20
2025-01-08 19:50:00,19,50,2,0,14,16
2025-01-08 19:55:00,19,55,2,0,20,18
2025-01-08 20:00:00,20,0,2,0,21,16
2025-01-08 20:05:00,20,5,2,0,15,15
2025-01-08 20:10:00,20,10,2,0,6,17
2025-01-08 20:15:00,20,15,2,0,17,24
2025-01-08 20:20:00,20,20,2,0,17,13
2025-01-08 20:25:00,20,25,2,0,17,22
2025-01-08 20:30:00,20,30,2,0,19,18
2025-01-08 20:35:00,20,35,2,0,10,16
2025-01-08 20:40:00,20,40,2,0,16,16
2025-01-08 20:45:00,20,45,2,0,18,13
2025-01-08 20:50:00,20,50,2,0,6,18
