timestamp,hour,minute,day_of_week,is_weekend,ns_vehicle_count,ew_vehicle_count,ns_lag_1,ew_lag_1,ns_lag_2,ew_lag_2,ns_lag_3,ew_lag_3,ns_lag_6,ew_lag_6,ns_lag_12,ew_lag_12,ns_rolling_mean_3,ew_rolling_mean_3,ns_rolling_mean_6,ew_rolling_mean_6,ns_target,ew_target
2025-01-12 05:45:00,5,45,6,1,9,9,17.0,15.0,13.0,9.0,7.0,5.0,2.0,6.0,4.0,6.0,12.333333333333334,9.666666666666666,10.666666666666666,9.333333333333334,15.0,6.0
2025-01-12 05:50:00,5,50,6,1,15,6,9.0,9.0,17.0,15.0,13.0,9.0,6.0,12.0,5.0,11.0,13.0,11.0,11.833333333333334,9.833333333333334,19.0,5.0
2025-01-12 05:55:00,5,55,6,1,19,5,15.0,6.0,9.0,9.0,17.0,15.0,19.0,9.0,14.0,13.0,13.666666666666666,10.0,13.333333333333334,8.833333333333334,16.0,8.0
2025-01-12 06:00:00,6,0,6,1,16,8,19.0,5.0,15.0,6.0,9.0,9.0,7.0,5.0,12.0,5.0,14.333333333333334,6.666666666666667,13.333333333333334,8.166666666666666,28.0,10.0
2025-01-12 06:05:00,6,5,6,1,28,10,16.0,8.0,19.0,5.0,15.0,6.0,13.0,9.0,9.0,0.0,16.666666666666668,6.333333333333333,14.833333333333334,8.666666666666666,11.0,16.0
2025-01-12 06:10:00,6,10,6,1,11,16,28.0,10.0,16.0,8.0,19.0,5.0,17.0,15.0,8.0,11.0,21.0,7.666666666666667,17.333333333333332,8.833333333333334,22.0,9.0
2025-01-12 06:15:00,6,15,6,1,22,9,11.0,16.0,28.0,10.0,16.0,8.0,9.0,9.0,2.0,6.0,18.333333333333332,11.333333333333334,16.333333333333332,9.0,18.0,20.0
2025-01-12 06:20:00,6,20,6,1,18,20,22.0,9.0,11.0,16.0,28.0,10.0,15.0,6.0,6.0,12.0,20.333333333333332,11.666666666666666,18.5,9.0,23.0,9.0
2025-01-12 06:25:00,6,25,6,1,23,9,18.0,20.0,22.0,9.0,11.0,16.0,19.0,5.0,19.0,9.0,17.0,15.0,19.0,11.333333333333334,22.0,24.0
2025-01-12 06:30:00,6,30,6,1,22,24,23.0,9.0,18.0,20.0,22.0,9.0,16.0,8.0,7.0,5.0,21.0,12.666666666666666,19.666666666666668,12.0,18.0,22.0
2025-01-12 06:35:00,6,35,6,1,18,22,22.0,24.0,23.0,9.0,18.0,20.0,28.0,10.0,13.0,9.0,21.0,17.666666666666668,20.666666666666668,14.666666666666666,23.0,17.0
2025-01-12 06:40:00,6,40,6,1,23,17,18.0,22.0,22.0,24.0,23.0,9.0,11.0,16.0,17.0,15.0,21.0,18.333333333333332,19.0,16.666666666666668,15.0,10.0
2025-01-12 06:45:00,6,45,6,1,15,10,23.0,17.0,18.0,22.0,22.0,24.0,22.0,9.0,9.0,9.0,21.0,21.0,21.0,16.833333333333332,26.0,17.0
2025-01-12 06:50:00,6,50,6,1,26,17,15.0,10.0,23.0,17.0,18.0,22.0,18.0,20.0,15.0,6.0,18.666666666666668,16.333333333333332,19.833333333333332,17.0,26.0,16.0
2025-01-12 06:55:00,6,55,6,1,26,16,26.0,17.0,15.0,10.0,23.0,17.0,23.0,9.0,19.0,5.0,21.333333333333332,14.666666666666666,21.166666666666668,16.5,28.0,13.0
2025-01-12 07:00:00,7,0,6,1,28,13,26.0,16.0,26.0,17.0,15.0,10.0,22.0,24.0,16.0,8.0,22.333333333333332,14.333333333333334,21.666666666666668,17.666666666666668,30.0,20.0
2025-01-12 07:05:00,7,5,6,1,30,20,28.0,13.0,26.0,16.0,26.0,17.0,18.0,22.0,28.0,10.0,26.666666666666668,15.333333333333334,22.666666666666668,15.833333333333334,28.0,16.0
2025-01-12 07:10:00,7,10,6,1,28,16,30.0,20.0,28.0,13.0,26.0,16.0,23.0,17.0,11.0,16.0,28.0,16.333333333333332,24.666666666666668,15.5,28.0,17.0
2025-01-12 07:15:00,7,15,6,1,28,17,28.0,16.0,30.0,20.0,28.0,13.0,15.0,10.0,22.0,9.0,28.666666666666668,16.333333333333332,25.5,15.333333333333334,24.0,19.0
2025-01-12 07:20:00,7,20,6,1,24,19,28.0,17.0,28.0,16.0,30.0,20.0,26.0,17.0,18.0,20.0,28.666666666666668,17.666666666666668,27.666666666666668,16.5,25.0,18.0
2025-01-12 07:25:00,7,25,6,1,25,18,24.0,19.0,28.0,17.0,28.0,16.0,26.0,16.0,23.0,9.0,26.666666666666668,17.333333333333332,27.333333333333332,16.833333333333332,34.0,29.0
2025-01-12 07:30:00,7,30,6,1,34,29,25.0,18.0,24.0,19.0,28.0,17.0,28.0,13.0,22.0,24.0,25.666666666666668,18.0,27.166666666666668,17.166666666666668,35.0,19.0
2025-01-12 07:35:00,7,35,6,1,35,19,34.0,29.0,25.0,18.0,24.0,19.0,30.0,20.0,18.0,22.0,27.666666666666668,22.0,28.166666666666668,19.833333333333332,29.0,23.0
2025-01-12 07:40:00,7,40,6,1,29,23,35.0,19.0,34.0,29.0,25.0,18.0,28.0,16.0,23.0,17.0,31.333333333333332,22.0,29.0,19.666666666666668,30.0,22.0
2025-01-12 07:45:00,7,45,6,1,30,22,29.0,23.0,35.0,19.0,34.0,29.0,28.0,17.0,15.0,10.0,32.666666666666664,23.666666666666668,29.166666666666668,20.833333333333332,26.0,23.0
2025-01-12 07:50:00,7,50,6,1,26,23,30.0,22.0,29.0,23.0,35.0,19.0,24.0,19.0,26.0,17.0,31.333333333333332,21.333333333333332,29.5,21.666666666666668,35.0,23.0
2025-01-12 07:55:00,7,55,6,1,35,23,26.0,23.0,30.0,22.0,29.0,23.0,25.0,18.0,26.0,16.0,28.333333333333332,22.666666666666668,29.833333333333332,22.333333333333332,33.0,25.0
2025-01-12 08:00:00,8,0,6,1,33,25,35.0,23.0,26.0,23.0,30.0,22.0,34.0,29.0,28.0,13.0,30.333333333333332,22.666666666666668,31.5,23.166666666666668,38.0,23.0
2025-01-12 08:05:00,8,5,6,1,38,23,33.0,25.0,35.0,23.0,26.0,23.0,35.0,19.0,30.0,20.0,31.333333333333332,23.666666666666668,31.333333333333332,22.5,26.0,22.0
2025-01-12 08:10:00,8,10,6,1,26,22,38.0,23.0,33.0,25.0,35.0,23.0,29.0,23.0,28.0,16.0,35.333333333333336,23.666666666666668,31.833333333333332,23.166666666666668,28.0,22.0
2025-01-12 08:15:00,8,15,6,1,28,22,26.0,22.0,38.0,23.0,33.0,25.0,30.0,22.0,28.0,17.0,32.333333333333336,23.333333333333332,31.333333333333332,23.0,30.0,21.0
2025-01-12 08:20:00,8,20,6,1,30,21,28.0,22.0,26.0,22.0,38.0,23.0,26.0,23.0,24.0,19.0,30.666666666666668,22.333333333333332,31.0,23.0,32.0,17.0
2025-01-12 08:25:00,8,25,6,1,32,17,30.0,21.0,28.0,22.0,26.0,22.0,35.0,23.0,25.0,18.0,28.0,21.666666666666668,31.666666666666668,22.666666666666668,28.0,21.0
2025-01-12 08:30:00,8,30,6,1,28,21,32.0,17.0,30.0,21.0,28.0,22.0,33.0,25.0,34.0,29.0,30.0,20.0,31.166666666666668,21.666666666666668,25.0,21.0
2025-01-12 08:35:00,8,35,6,1,25,21,28.0,21.0,32.0,17.0,30.0,21.0,38.0,23.0,35.0,19.0,30.0,19.666666666666668,30.333333333333332,21.0,31.0,22.0
2025-01-12 08:40:00,8,40,6,1,31,22,25.0,21.0,28.0,21.0,32.0,17.0,26.0,22.0,29.0,23.0,28.333333333333332,19.666666666666668,28.166666666666668,20.666666666666668,30.0,20.0
2025-01-12 08:45:00,8,45,6,1,30,20,31.0,22.0,25.0,21.0,28.0,21.0,28.0,22.0,30.0,22.0,28.0,21.333333333333332,29.0,20.666666666666668,23.0,18.0
2025-01-12 08:50:00,8,50,6,1,23,18,30.0,20.0,31.0,22.0,25.0,21.0,30.0,21.0,26.0,23.0,28.666666666666668,21.0,29.333333333333332,20.333333333333332,31.0,18.0
2025-01-12 08:55:00,8,55,6,1,31,18,23.0,18.0,30.0,20.0,31.0,22.0,32.0,17.0,35.0,23.0,28.0,20.0,28.166666666666668,19.833333333333332,30.0,16.0
2025-01-12 09:00:00,9,0,6,1,30,16,31.0,18.0,23.0,18.0,30.0,20.0,28.0,21.0,33.0,25.0,28.0,18.666666666666668,28.0,20.0,25.0,19.0
2025-01-12 09:05:00,9,5,6,1,25,19,30.0,16.0,31.0,18.0,23.0,18.0,25.0,21.0,38.0,23.0,28.0,17.333333333333332,28.333333333333332,19.166666666666668,24.0,16.0
2025-01-12 09:10:00,9,10,6,1,24,16,25.0,19.0,30.0,16.0,31.0,18.0,31.0,22.0,26.0,22.0,28.666666666666668,17.666666666666668,28.333333333333332,18.833333333333332,25.0,17.0
2025-01-12 09:15:00,9,15,6,1,25,17,24.0,16.0,25.0,19.0,30.0,16.0,30.0,20.0,28.0,22.0,26.333333333333332,17.0,27.166666666666668,17.833333333333332,19.0,20.0
2025-01-12 09:20:00,9,20,6,1,19,20,25.0,17.0,24.0,16.0,25.0,19.0,23.0,18.0,30.0,21.0,24.666666666666668,17.333333333333332,26.333333333333332,17.333333333333332,21.0,13.0
2025-01-12 09:25:00,9,25,6,1,21,13,19.0,20.0,25.0,17.0,24.0,16.0,31.0,18.0,32.0,17.0,22.666666666666668,17.666666666666668,25.666666666666668,17.666666666666668,12.0,17.0
2025-01-12 09:30:00,9,30,6,1,12,17,21.0,13.0,19.0,20.0,25.0,17.0,30.0,16.0,28.0,21.0,21.666666666666668,16.666666666666668,24.0,16.833333333333332,23.0,14.0
2025-01-12 09:35:00,9,35,6,1,23,14,12.0,17.0,21.0,13.0,19.0,20.0,25.0,19.0,25.0,21.0,17.333333333333332,16.666666666666668,21.0,17.0,13.0,22.0
2025-01-12 09:40:00,9,40,6,1,13,22,23.0,14.0,12.0,17.0,21.0,13.0,24.0,16.0,31.0,22.0,18.666666666666668,14.666666666666666,20.666666666666668,16.166666666666668,24.0,12.0
2025-01-12 09:45:00,9,45,6,1,24,12,13.0,22.0,23.0,14.0,12.0,17.0,25.0,17.0,30.0,20.0,16.0,17.666666666666668,18.833333333333332,17.166666666666668,16.0,15.0
2025-01-12 09:50:00,9,50,6,1,16,15,24.0,12.0,13.0,22.0,23.0,14.0,19.0,20.0,23.0,18.0,20.0,16.0,18.666666666666668,16.333333333333332,16.0,12.0
2025-01-12 09:55:00,9,55,6,1,16,12,16.0,15.0,24.0,12.0,13.0,22.0,21.0,13.0,31.0,18.0,17.666666666666668,16.333333333333332,18.166666666666668,15.5,13.0,6.0
2025-01-12 10:00:00,10,0,6,1,13,6,16.0,12.0,16.0,15.0,24.0,12.0,12.0,17.0,30.0,16.0,18.666666666666668,13.0,17.333333333333332,15.333333333333334,14.0,9.0
2025-01-12 10:05:00,10,5,6,1,14,9,13.0,6.0,16.0,12.0,16.0,15.0,23.0,14.0,25.0,19.0,15.0,11.0,17.5,13.5,20.0,14.0
2025-01-12 10:10:00,10,10,6,1,20,14,14.0,9.0,13.0,6.0,16.0,12.0,13.0,22.0,24.0,16.0,14.333333333333334,9.0,16.0,12.666666666666666,4.0,8.0
2025-01-12 10:15:00,10,15,6,1,4,8,20.0,14.0,14.0,9.0,13.0,6.0,24.0,12.0,25.0,17.0,15.666666666666666,9.666666666666666,17.166666666666668,11.333333333333334,18.0,1.0
2025-01-12 10:20:00,10,20,6,1,18,1,4.0,8.0,20.0,14.0,14.0,9.0,16.0,15.0,19.0,20.0,12.666666666666666,10.333333333333334,13.833333333333334,10.666666666666666,14.0,9.0
2025-01-12 10:25:00,10,25,6,1,14,9,18.0,1.0,4.0,8.0,20.0,14.0,16.0,12.0,21.0,13.0,14.0,7.666666666666667,14.166666666666666,8.333333333333334,7.0,4.0
2025-01-12 10:30:00,10,30,6,1,7,4,14.0,9.0,18.0,1.0,4.0,8.0,13.0,6.0,12.0,17.0,12.0,6.0,13.833333333333334,7.833333333333333,7.0,9.0
2025-01-12 10:35:00,10,35,6,1,7,9,7.0,4.0,14.0,9.0,18.0,1.0,14.0,9.0,23.0,14.0,13.0,4.666666666666667,12.833333333333334,7.5,17.0,14.0
2025-01-12 10:40:00,10,40,6,1,17,14,7.0,9.0,7.0,4.0,14.0,9.0,20.0,14.0,13.0,22.0,9.333333333333334,7.333333333333333,11.666666666666666,7.5,7.0,11.0
2025-01-12 10:45:00,10,45,6,1,7,11,17.0,14.0,7.0,9.0,7.0,4.0,4.0,8.0,24.0,12.0,10.333333333333334,9.0,11.166666666666666,7.5,5.0,14.0
2025-01-12 10:50:00,10,50,6,1,5,14,7.0,11.0,17.0,14.0,7.0,9.0,18.0,1.0,16.0,15.0,10.333333333333334,11.333333333333334,11.666666666666666,8.0,14.0,5.0
2025-01-12 10:55:00,10,55,6,1,14,5,5.0,14.0,7.0,11.0,17.0,14.0,14.0,9.0,16.0,12.0,9.666666666666666,13.0,9.5,10.166666666666666,11.0,6.0
2025-01-12 11:00:00,11,0,6,1,11,6,14.0,5.0,5.0,14.0,7.0,11.0,7.0,4.0,13.0,6.0,8.666666666666666,10.0,9.5,9.5,5.0,2.0
2025-01-12 11:05:00,11,5,6,1,5,2,11.0,6.0,14.0,5.0,5.0,14.0,7.0,9.0,14.0,9.0,10.0,8.333333333333334,10.166666666666666,9.833333333333334,9.0,4.0
2025-01-12 11:10:00,11,10,6,1,9,4,5.0,2.0,11.0,6.0,14.0,5.0,17.0,14.0,20.0,14.0,10.0,4.333333333333333,9.833333333333334,8.666666666666666,4.0,3.0
2025-01-12 11:15:00,11,15,6,1,4,3,9.0,4.0,5.0,2.0,11.0,6.0,7.0,11.0,4.0,8.0,8.333333333333334,4.0,8.5,7.0,12.0,1.0
2025-01-12 11:20:00,11,20,6,1,12,1,4.0,3.0,9.0,4.0,5.0,2.0,5.0,14.0,18.0,1.0,6.0,3.0,8.0,5.666666666666667,12.0,12.0
2025-01-12 11:25:00,11,25,6,1,12,12,12.0,1.0,4.0,3.0,9.0,4.0,14.0,5.0,14.0,9.0,8.333333333333334,2.6666666666666665,9.166666666666666,3.5,10.0,0.0
2025-01-12 11:30:00,11,30,6,1,10,0,12.0,12.0,12.0,1.0,4.0,3.0,11.0,6.0,7.0,4.0,9.333333333333334,5.333333333333333,8.833333333333334,4.666666666666667,9.0,11.0
2025-01-12 11:35:00,11,35,6,1,9,11,10.0,0.0,12.0,12.0,12.0,1.0,5.0,2.0,7.0,9.0,11.333333333333334,4.333333333333333,8.666666666666666,3.6666666666666665,14.0,11.0
2025-01-12 11:40:00,11,40,6,1,14,11,9.0,11.0,10.0,0.0,12.0,12.0,9.0,4.0,17.0,14.0,10.333333333333334,7.666666666666667,9.333333333333334,5.166666666666667,7.0,8.0
2025-01-12 11:45:00,11,45,6,1,7,8,14.0,11.0,9.0,11.0,10.0,0.0,4.0,3.0,7.0,11.0,11.0,7.333333333333333,10.166666666666666,6.333333333333333,3.0,1.0
2025-01-12 11:50:00,11,50,6,1,3,1,7.0,8.0,14.0,11.0,9.0,11.0,12.0,1.0,5.0,14.0,10.0,10.0,10.666666666666666,7.166666666666667,9.0,0.0
2025-01-12 11:55:00,11,55,6,1,9,0,3.0,1.0,7.0,8.0,14.0,11.0,12.0,12.0,14.0,5.0,8.0,6.666666666666667,9.166666666666666,7.166666666666667,16.0,4.0
2025-01-12 12:00:00,12,0,6,1,16,4,9.0,0.0,3.0,1.0,7.0,8.0,10.0,0.0,11.0,6.0,6.333333333333333,3.0,8.666666666666666,5.166666666666667,3.0,8.0
2025-01-12 12:05:00,12,5,6,1,3,8,16.0,4.0,9.0,0.0,3.0,1.0,9.0,11.0,5.0,2.0,9.333333333333334,1.6666666666666667,9.666666666666666,5.833333333333333,6.0,6.0
2025-01-12 12:10:00,12,10,6,1,6,6,3.0,8.0,16.0,4.0,9.0,0.0,14.0,11.0,9.0,4.0,9.333333333333334,4.0,8.666666666666666,5.333333333333333,9.0,2.0
2025-01-12 12:15:00,12,15,6,1,9,2,6.0,6.0,3.0,8.0,16.0,4.0,7.0,8.0,4.0,3.0,8.333333333333334,6.0,7.333333333333333,4.5,7.0,11.0
2025-01-12 12:20:00,12,20,6,1,7,11,9.0,2.0,6.0,6.0,3.0,8.0,3.0,1.0,12.0,1.0,6.0,5.333333333333333,7.666666666666667,3.5,4.0,13.0
2025-01-12 12:25:00,12,25,6,1,4,13,7.0,11.0,9.0,2.0,6.0,6.0,9.0,0.0,12.0,12.0,7.333333333333333,6.333333333333333,8.333333333333334,5.166666666666667,12.0,6.0
2025-01-12 12:30:00,12,30,6,1,12,6,4.0,13.0,7.0,11.0,9.0,2.0,16.0,4.0,10.0,0.0,6.666666666666667,8.666666666666666,7.5,7.333333333333333,17.0,7.0
2025-01-12 12:35:00,12,35,6,1,17,7,12.0,6.0,4.0,13.0,7.0,11.0,3.0,8.0,9.0,11.0,7.666666666666667,10.0,6.833333333333333,7.666666666666667,9.0,1.0
2025-01-12 12:40:00,12,40,6,1,9,1,17.0,7.0,12.0,6.0,4.0,13.0,6.0,6.0,14.0,11.0,11.0,8.666666666666666,9.166666666666666,7.5,4.0,6.0
2025-01-12 12:45:00,12,45,6,1,4,6,9.0,1.0,17.0,7.0,12.0,6.0,9.0,2.0,7.0,8.0,12.666666666666666,4.666666666666667,9.666666666666666,6.666666666666667,2.0,10.0
2025-01-12 12:50:00,12,50,6,1,2,10,4.0,6.0,9.0,1.0,17.0,7.0,7.0,11.0,3.0,1.0,10.0,4.666666666666667,8.833333333333334,7.333333333333333,9.0,9.0
2025-01-12 12:55:00,12,55,6,1,9,9,2.0,10.0,4.0,6.0,9.0,1.0,4.0,13.0,9.0,0.0,5.0,5.666666666666667,8.0,7.166666666666667,13.0,6.0
2025-01-12 13:00:00,13,0,6,1,13,6,9.0,9.0,2.0,10.0,4.0,6.0,12.0,6.0,16.0,4.0,5.0,8.333333333333334,8.833333333333334,6.5,11.0,7.0
2025-01-12 13:05:00,13,5,6,1,11,7,13.0,6.0,9.0,9.0,2.0,10.0,17.0,7.0,3.0,8.0,8.0,8.333333333333334,9.0,6.5,9.0,7.0
2025-01-12 13:10:00,13,10,6,1,9,7,11.0,7.0,13.0,6.0,9.0,9.0,9.0,1.0,6.0,6.0,11.0,7.333333333333333,8.0,6.5,7.0,8.0
2025-01-12 13:15:00,13,15,6,1,7,8,9.0,7.0,11.0,7.0,13.0,6.0,4.0,6.0,9.0,2.0,11.0,6.666666666666667,8.0,7.5,5.0,11.0
2025-01-12 13:20:00,13,20,6,1,5,11,7.0,8.0,9.0,7.0,11.0,7.0,2.0,10.0,7.0,11.0,9.0,7.333333333333333,8.5,7.833333333333333,13.0,2.0
2025-01-12 13:25:00,13,25,6,1,13,2,5.0,11.0,7.0,8.0,9.0,7.0,9.0,9.0,4.0,13.0,7.0,8.666666666666666,9.0,8.0,14.0,10.0
2025-01-12 13:30:00,13,30,6,1,14,10,13.0,2.0,5.0,11.0,7.0,8.0,13.0,6.0,12.0,6.0,8.333333333333334,7.0,9.666666666666666,6.833333333333333,4.0,12.0
2025-01-12 13:35:00,13,35,6,1,4,12,14.0,10.0,13.0,2.0,5.0,11.0,11.0,7.0,17.0,7.0,10.666666666666666,7.666666666666667,9.833333333333334,7.5,17.0,9.0
2025-01-12 13:40:00,13,40,6,1,17,9,4.0,12.0,14.0,10.0,13.0,2.0,9.0,7.0,9.0,1.0,10.333333333333334,8.0,8.666666666666666,8.333333333333334,14.0,10.0
2025-01-12 13:45:00,13,45,6,1,14,10,17.0,9.0,4.0,12.0,14.0,10.0,7.0,8.0,4.0,6.0,11.666666666666666,10.333333333333334,10.0,8.666666666666666,17.0,10.0
2025-01-12 13:50:00,13,50,6,1,17,10,14.0,10.0,17.0,9.0,4.0,12.0,5.0,11.0,2.0,10.0,11.666666666666666,10.333333333333334,11.166666666666666,9.0,7.0,11.0
2025-01-12 13:55:00,13,55,6,1,7,11,17.0,10.0,14.0,10.0,17.0,9.0,13.0,2.0,9.0,9.0,16.0,9.666666666666666,13.166666666666666,8.833333333333334,7.0,13.0
2025-01-12 14:00:00,14,0,6,1,7,13,7.0,11.0,17.0,10.0,14.0,10.0,14.0,10.0,13.0,6.0,12.666666666666666,10.333333333333334,12.166666666666666,10.333333333333334,12.0,14.0
2025-01-12 14:05:00,14,5,6,1,12,14,7.0,13.0,7.0,11.0,17.0,10.0,4.0,12.0,11.0,7.0,10.333333333333334,11.333333333333334,11.0,10.833333333333334,15.0,6.0
2025-01-12 14:10:00,14,10,6,1,15,6,12.0,14.0,7.0,13.0,7.0,11.0,17.0,9.0,9.0,7.0,8.666666666666666,12.666666666666666,12.333333333333334,11.166666666666666,21.0,18.0
2025-01-12 14:15:00,14,15,6,1,21,18,15.0,6.0,12.0,14.0,7.0,13.0,14.0,10.0,7.0,8.0,11.333333333333334,11.0,12.0,10.666666666666666,17.0,15.0
2025-01-12 14:20:00,14,20,6,1,17,15,21.0,18.0,15.0,6.0,12.0,14.0,17.0,10.0,5.0,11.0,16.0,12.666666666666666,13.166666666666666,12.0,14.0,24.0
2025-01-12 14:25:00,14,25,6,1,14,24,17.0,15.0,21.0,18.0,15.0,6.0,7.0,11.0,13.0,2.0,17.666666666666668,13.0,13.166666666666666,12.833333333333334,11.0,12.0
2025-01-12 14:30:00,14,30,6,1,11,12,14.0,24.0,17.0,15.0,21.0,18.0,7.0,13.0,14.0,10.0,17.333333333333332,19.0,14.333333333333334,15.0,21.0,14.0
2025-01-12 14:35:00,14,35,6,1,21,14,11.0,12.0,14.0,24.0,17.0,15.0,12.0,14.0,4.0,12.0,14.0,17.0,15.0,14.833333333333334,12.0,18.0
2025-01-12 14:40:00,14,40,6,1,12,18,21.0,14.0,11.0,12.0,14.0,24.0,15.0,6.0,17.0,9.0,15.333333333333334,16.666666666666668,16.5,14.833333333333334,23.0,21.0
2025-01-12 14:45:00,14,45,6,1,23,21,12.0,18.0,21.0,14.0,11.0,12.0,21.0,18.0,14.0,10.0,14.666666666666666,14.666666666666666,16.0,16.833333333333332,16.0,12.0
2025-01-12 14:50:00,14,50,6,1,16,12,23.0,21.0,12.0,18.0,21.0,14.0,17.0,15.0,17.0,10.0,18.666666666666668,17.666666666666668,16.333333333333332,17.333333333333332,24.0,17.0
2025-01-12 14:55:00,14,55,6,1,24,17,16.0,12.0,23.0,21.0,12.0,18.0,14.0,24.0,7.0,11.0,17.0,17.0,16.166666666666668,16.833333333333332,21.0,24.0
2025-01-12 15:00:00,15,0,6,1,21,24,24.0,17.0,16.0,12.0,23.0,21.0,11.0,12.0,7.0,13.0,21.0,16.666666666666668,17.833333333333332,15.666666666666666,18.0,18.0
2025-01-12 15:05:00,15,5,6,1,18,18,21.0,24.0,24.0,17.0,16.0,12.0,21.0,14.0,12.0,14.0,20.333333333333332,17.666666666666668,19.5,17.666666666666668,17.0,28.0
2025-01-12 15:10:00,15,10,6,1,17,28,18.0,18.0,21.0,24.0,24.0,17.0,12.0,18.0,15.0,6.0,21.0,19.666666666666668,19.0,18.333333333333332,19.0,21.0
2025-01-12 15:15:00,15,15,6,1,19,21,17.0,28.0,18.0,18.0,21.0,24.0,23.0,21.0,21.0,18.0,18.666666666666668,23.333333333333332,19.833333333333332,20.0,22.0,20.0
2025-01-12 15:20:00,15,20,6,1,22,20,19.0,21.0,17.0,28.0,18.0,18.0,16.0,12.0,17.0,15.0,18.0,22.333333333333332,19.166666666666668,20.0,21.0,27.0
2025-01-12 15:25:00,15,25,6,1,21,27,22.0,20.0,19.0,21.0,17.0,28.0,24.0,17.0,14.0,24.0,19.333333333333332,23.0,20.166666666666668,21.333333333333332,19.0,32.0
2025-01-12 15:30:00,15,30,6,1,19,32,21.0,27.0,22.0,20.0,19.0,21.0,21.0,24.0,11.0,12.0,20.666666666666668,22.666666666666668,19.666666666666668,23.0,21.0,28.0
2025-01-12 15:35:00,15,35,6,1,21,28,19.0,32.0,21.0,27.0,22.0,20.0,18.0,18.0,21.0,14.0,20.666666666666668,26.333333333333332,19.333333333333332,24.333333333333332,23.0,32.0
2025-01-12 15:40:00,15,40,6,1,23,32,21.0,28.0,19.0,32.0,21.0,27.0,17.0,28.0,12.0,18.0,20.333333333333332,29.0,19.833333333333332,26.0,14.0,34.0
2025-01-12 15:45:00,15,45,6,1,14,34,23.0,32.0,21.0,28.0,19.0,32.0,19.0,21.0,23.0,21.0,21.0,30.666666666666668,20.833333333333332,26.666666666666668,25.0,24.0
2025-01-12 15:50:00,15,50,6,1,25,24,14.0,34.0,23.0,32.0,21.0,28.0,22.0,20.0,16.0,12.0,19.333333333333332,31.333333333333332,20.0,28.833333333333332,20.0,32.0
2025-01-12 15:55:00,15,55,6,1,20,32,25.0,24.0,14.0,34.0,23.0,32.0,21.0,27.0,24.0,17.0,20.666666666666668,30.0,20.5,29.5,20.0,23.0
2025-01-12 16:00:00,16,0,6,1,20,23,20.0,32.0,25.0,24.0,14.0,34.0,19.0,32.0,21.0,24.0,19.666666666666668,30.0,20.333333333333332,30.333333333333332,18.0,31.0
2025-01-12 16:05:00,16,5,6,1,18,31,20.0,23.0,20.0,32.0,25.0,24.0,21.0,28.0,18.0,18.0,21.666666666666668,26.333333333333332,20.5,28.833333333333332,18.0,30.0
2025-01-12 16:10:00,16,10,6,1,18,30,18.0,31.0,20.0,23.0,20.0,32.0,23.0,32.0,17.0,28.0,19.333333333333332,28.666666666666668,20.0,29.333333333333332,20.0,35.0
2025-01-12 16:15:00,16,15,6,1,20,35,18.0,30.0,18.0,31.0,20.0,23.0,14.0,34.0,19.0,21.0,18.666666666666668,28.0,19.166666666666668,29.0,23.0,35.0
2025-01-12 16:20:00,16,20,6,1,23,35,20.0,35.0,18.0,30.0,18.0,31.0,25.0,24.0,22.0,20.0,18.666666666666668,32.0,20.166666666666668,29.166666666666668,34.0,33.0
2025-01-12 16:25:00,16,25,6,1,34,33,23.0,35.0,20.0,35.0,18.0,30.0,20.0,32.0,21.0,27.0,20.333333333333332,33.333333333333336,19.833333333333332,31.0,24.0,33.0
2025-01-12 16:30:00,16,30,6,1,24,33,34.0,33.0,23.0,35.0,20.0,35.0,20.0,23.0,19.0,32.0,25.666666666666668,34.333333333333336,22.166666666666668,31.166666666666668,27.0,34.0
2025-01-12 16:35:00,16,35,6,1,27,34,24.0,33.0,34.0,33.0,23.0,35.0,18.0,31.0,21.0,28.0,27.0,33.666666666666664,22.833333333333332,32.833333333333336,28.0,32.0
2025-01-12 16:40:00,16,40,6,1,28,32,27.0,34.0,24.0,33.0,34.0,33.0,18.0,30.0,23.0,32.0,28.333333333333332,33.333333333333336,24.333333333333332,33.333333333333336,27.0,32.0
2025-01-12 16:45:00,16,45,6,1,27,32,28.0,32.0,27.0,34.0,24.0,33.0,20.0,35.0,14.0,34.0,26.333333333333332,33.0,26.0,33.666666666666664,26.0,38.0
2025-01-12 16:50:00,16,50,6,1,26,38,27.0,32.0,28.0,32.0,27.0,34.0,23.0,35.0,25.0,24.0,27.333333333333332,32.666666666666664,27.166666666666668,33.166666666666664,22.0,38.0
2025-01-12 16:55:00,16,55,6,1,22,38,26.0,38.0,27.0,32.0,28.0,32.0,34.0,33.0,20.0,32.0,27.0,34.0,27.666666666666668,33.666666666666664,32.0,32.0
2025-01-12 17:00:00,17,0,6,1,32,32,22.0,38.0,26.0,38.0,27.0,32.0,24.0,33.0,20.0,23.0,25.0,36.0,25.666666666666668,34.5,34.0,33.0
2025-01-12 17:05:00,17,5,6,1,34,33,32.0,32.0,22.0,38.0,26.0,38.0,27.0,34.0,18.0,31.0,26.666666666666668,36.0,27.0,34.333333333333336,20.0,32.0
2025-01-12 17:10:00,17,10,6,1,20,32,34.0,33.0,32.0,32.0,22.0,38.0,28.0,32.0,18.0,30.0,29.333333333333332,34.333333333333336,28.166666666666668,34.166666666666664,22.0,26.0
